anio,codigo_upz,codigo_localidad,nombre_localidad,clasificacion_social,x_centroide,y_centroide,hogares_reales,poblacion_total,pct_estrato_bajo,pct_estrato_medio,pct_estrato_alto,infraestructura_index_real,pct_separa_upz_real,pct_calidad_separacion_upz_real,pct_participacion_comunitaria_localidad,pct_vivienda_propia_localidad,pct_informal_localidad,pct_registro_activo_reciclador,pct_formalizacion_laboral_reciclador,num_recicladores_asignados,factor_incentivo
2018,56,5,Usme,Baja,-8.455586104625835,-75.89456532322569,14898.0,50027,95.27272727272728,0.0,0.0,0.9428571428571428,47.458686928251126,27.31307766370284,0.5152892734203515,63.309847171059154,55.47471169257355,100.0,0.0,132.43480156754188,-0.5927272727272727
2018,57,5,Usme,Baja,-4.686912363774609,-90.27335007646587,38463.0,123476,90.82926829268294,0.0,0.0,0.7428571428571429,76.10336606240905,50.34189279865453,0.5152892734203515,63.309847171059154,55.47471169257355,100.0,0.0,326.873879272269,-0.44087804878048786
2018,58,5,Usme,Baja,-9.617814255879106,-100.06684893226095,27926.0,91633,88.57808857808857,0.0,0.0,0.9428571428571428,62.046773748264606,40.86220728004851,0.5152892734203515,63.309847171059154,55.47471169257355,100.0,0.0,242.57697187595824,-0.5060606060606061
2018,59,5,Usme,Baja,1.481700157551871,-106.41919983196306,14964.0,48496,90.24896265560167,0.0,0.0,0.9428571428571428,61.98964077990875,40.1041430090295,0.5152892734203515,63.309847171059154,55.47471169257355,100.0,0.0,128.3818365446561,-0.6311203319502074
2018,60,5,Usme,Baja,2.5562428536561006,-80.06569760132426,289.0,1014,76.92307692307692,0.0,0.0,1.0,47.458686928251126,27.31307766370284,0.5152892734203515,63.309847171059154,55.47471169257355,100.0,0.0,2.684328238540937,-0.5153846153846153
2018,61,5,Usme,Baja,-4.945789287804316,-116.99343949676569,7053.0,22637,58.3596214511041,0.0,0.0,0.9714285714285714,61.98964077990875,40.1041430090295,0.5152892734203515,63.309847171059154,55.47471169257355,100.0,0.0,59.926171928847324,-0.34700315457413244
2018,42,6,Tunjuelito,Baja,-25.752531440005793,-40.83125965745809,43619.0,131951,55.70247933884298,35.70247933884298,0.0,0.8,76.40315995008112,60.79484066968382,0.2730772240795397,33.607446811745525,49.68061339894025,0.0,0.0,468.9691316304652,-0.27636363636363637
2018,62,6,Tunjuelito,Baja,-18.065510935174146,-58.87941860922457,10841.0,39681,85.77405857740587,4.602510460251046,0.0,0.8,50.542639718825214,30.68008554640913,0.2730772240795397,33.607446811745525,49.68061339894025,0.0,0.0,141.03086836953483,-0.3525104602510461
2018,49,7,Bosa,Baja,-44.730258201838005,-28.01301242834345,10715.0,36791,56.16438356164384,35.15981735159817,0.0,0.9428571428571428,76.16539097092507,55.13661598388408,0.3556506784206674,41.98795483602233,42.67739040119298,100.0,1.4705882352941178,126.3636435641283,-0.2773972602739726
2018,84,7,Bosa,Baja,-63.062688815856816,-10.657978569459326,54227.0,195836,96.58119658119658,0.0,0.0,0.5714285714285714,77.96385990316645,56.13099776495108,0.3556506784206674,41.98795483602233,42.67739040119298,100.0,1.4705882352941178,672.625112147662,-0.3973504273504274
2018,85,7,Bosa,Baja,-66.41700350970574,-22.459420672368722,67219.0,233322,90.7563025210084,0.0,0.0,0.3428571428571428,70.16877120458035,45.45469240950858,0.3556506784206674,41.98795483602233,42.67739040119298,100.0,1.4705882352941178,801.3758267964868,-0.36325439266615744
2018,86,7,Bosa,Baja,-64.71956170943255,2.4343749556302403,36148.0,131429,94.8955916473318,0.0,0.0,0.6285714285714286,73.14536755747912,51.86268066207548,0.3556506784206674,41.98795483602233,42.67739040119298,100.0,1.4705882352941178,451.4105979720535,-0.5549883990719258
2018,87,7,Bosa,Baja,-78.16626907582783,-6.495877410013539,28740.0,97019,87.22222222222221,0.0,0.0,0.8285714285714285,73.71252068983654,50.32253612993178,0.3556506784206674,41.98795483602233,42.67739040119298,100.0,1.4705882352941178,333.2248195196696,-0.4288888888888889
2018,44,8,Kennedy,Media,-22.06559593448726,-11.434926935681919,26038.0,79652,24.065420560747665,58.87850467289719,6.775700934579438,0.8857142857142857,78.68749834591497,61.623981682993154,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,371.72308060422773,-0.18457943925233644
2018,45,8,Kennedy,Media,-27.284861832006523,-23.12117529937842,28412.0,90556,29.79890310786105,62.888482632541134,0.0,0.5714285714285714,69.86479309668712,47.439756941254615,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,422.6102958770206,-0.21352833638025592
2018,46,8,Kennedy,Media,-28.343045607985307,3.0103494618895152,45909.0,138657,36.80430879712747,51.70556552962297,0.0,0.7714285714285715,81.098107499209,58.03904473245194,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,647.0899310417867,-0.22477558348294435
2018,47,8,Kennedy,Media,-38.248055784417474,-12.184513101243258,30879.0,94686,0.0,86.48111332007953,0.0,0.9714285714285714,66.24843580544717,52.77505280884959,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,441.8843420139093,-0.12972166998011928
2018,48,8,Kennedy,Media,-42.29413528361358,-21.895607463593283,41608.0,141531,32.60619977037887,55.91274397244547,0.0,0.6571428571428571,74.82087166621648,55.19740993648533,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,660.5024270702173,-0.2142939150401837
2018,78,8,Kennedy,Baja,-35.911811283836144,13.977987540501635,7167.0,27577,57.142857142857146,8.16326530612245,0.0,0.9714285714285714,73.13184284306593,54.772991493014814,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,128.69742622687173,-0.29591836734693877
2018,79,8,Kennedy,Baja,-42.53329658964881,7.702045500242773,37707.0,120204,83.06451612903226,3.225806451612903,0.0,0.7714285714285715,72.82112966077318,61.63669483547722,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,560.9727462078866,-0.3370967741935484
2018,80,8,Kennedy,Baja,-42.273955229782345,-5.977751231059277,16794.0,57028,91.84782608695652,0.5434782608695652,0.0,0.7714285714285715,55.74611171705038,40.10378762635176,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,266.14050922384746,-0.36820652173913043
2018,81,8,Kennedy,Baja,-52.04975412330823,-13.581667111782979,18958.0,63264,91.12271540469972,0.2610966057441253,0.0,0.8285714285714285,66.20852647951097,44.402578420459264,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,295.2429188387719,-0.3648825065274151
2018,82,8,Kennedy,Baja,-48.62602468570228,1.843592198038629,42042.0,140235,90.084388185654,0.0,0.0,0.6857142857142857,65.53993024918347,49.047188232984766,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,654.4542033914261,-0.37774261603375525
2018,83,8,Kennedy,Baja,-54.5483415668318,-0.8831666093172195,7968.0,28531,84.61538461538461,0.0,0.0,0.9428571428571428,63.63195140312623,45.60996053240007,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,133.1495908793153,-0.3384615384615385
2018,113,8,Kennedy,Media,-17.795965597751394,-1.1224568653696527,13181.0,37827,0.0,70.16129032258065,8.870967741935484,1.0,81.098107499209,58.03904473245194,0.3608040769172437,38.936357486044365,39.90001531319474,98.66666666666669,1.3333333333333333,176.53252862471905,-0.10524193548387097
2018,75,9,Fontibón,Media,-29.087070742236296,28.542860929698993,41626.0,129959,4.444444444444445,88.88888888888889,0.1587301587301587,0.4571428571428572,68.81701547138886,52.179635506388976,0.3361631027578329,30.352187341783043,29.61704982593028,94.11764705882352,0.0,391.7765657968099,-0.1511111111111111
2018,76,9,Fontibón,Baja,-41.4147072770074,41.66439567193389,10329.0,32717,61.92307692307693,25.384615384615383,0.0,0.8,63.37252624275612,46.515358698987896,0.3361631027578329,30.352187341783043,29.61704982593028,94.11764705882352,0.0,98.62921308392824,-0.2857692307692308
2018,77,9,Fontibón,Baja,-41.951432050513105,27.879386292616836,17615.0,56771,69.04761904761905,3.571428571428571,0.0,0.7714285714285715,82.01168985510337,69.80228725936432,0.3361631027578329,30.352187341783043,29.61704982593028,94.11764705882352,0.0,171.14280209028,-0.28154761904761905
2018,110,9,Fontibón,Alta,-5.239110764421833,12.599619088706095,16301.0,42871,0.0,5.681818181818182,63.63636363636363,1.0,81.31390114744809,70.45870228409093,0.3361631027578329,30.352187341783043,29.61704982593028,94.11764705882352,0.0,129.2396305933028,0.059659090909090905
2018,112,9,Fontibón,Baja,-15.87109482585142,11.024278620455103,15581.0,43620,9.826589595375722,4.046242774566474,23.69942196531792,0.7428571428571429,81.20952913275184,58.89130678795048,0.3361631027578329,30.352187341783043,29.61704982593028,94.11764705882352,0.0,131.49757846749242,-0.041329479768786134
2018,114,9,Fontibón,Alta,-13.169334799166148,20.769702004802724,14304.0,42000,0.0,14.285714285714285,73.17073170731707,1.0,85.32015350826416,68.0430975601345,0.3361631027578329,30.352187341783043,29.61704982593028,94.11764705882352,0.0,126.61389948726918,-0.021428571428571425
2018,115,9,Fontibón,Media,-16.678705232222566,30.149046509278318,5767.0,17190,0.0,53.333333333333336,8.333333333333332,0.9714285714285714,88.05021915741271,68.37331516239573,0.3361631027578329,30.352187341783043,29.61704982593028,94.11764705882352,0.0,51.821260290146604,-0.08
2018,117,9,Fontibón,Baja,-27.94548926486944,44.688284370763384,249.0,756,0.0,27.27272727272727,0.0,1.0,88.05021915741271,68.37331516239573,0.3361631027578329,30.352187341783043,29.61704982593028,94.11764705882352,0.0,2.279050190770845,-0.0409090909090909
2018,26,10,Engativá,Media,10.276355493632146,31.910299054068357,32495.0,99530,0.0,90.0763358778626,1.3358778625954195,0.2,76.26813843806998,58.168878879795,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,165.39814868558193,-0.1351145038167939
2018,29,10,Engativá,Media,4.781923918154401,51.6797912211429,34958.0,109581,26.086956521739133,51.17056856187291,0.0,0.4,78.22396672616874,51.97403057345479,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,182.10081916120518,-0.19280936454849498
2018,30,10,Engativá,Media,0.7406477156995486,41.68295583306191,40763.0,125315,0.0,90.7936507936508,0.1587301587301587,0.4285714285714286,76.47369646396214,62.10476773492199,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,208.247453054694,-0.1361904761904762
2018,31,10,Engativá,Media,-2.6191364237914483,28.475365520905857,22953.0,65800,0.0,64.59948320413437,30.23255813953488,0.8285714285714285,82.68390449134027,65.99553017507957,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,109.34590760083684,-0.09689922480620157
2018,72,10,Engativá,Media,-8.334441597042606,64.03490000927587,28038.0,81481,0.0,75.97402597402598,0.0,0.8571428571428572,70.29060580201613,55.81891871788736,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,135.40446652315782,-0.11396103896103897
2018,73,10,Engativá,Media,-14.619765799082039,55.847881298624756,51187.0,160612,24.776785714285715,64.84375,1.5625,0.2,76.1985193283638,57.53739808949218,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,266.9037220605715,-0.19637276785714286
2018,74,10,Engativá,Baja,-26.0698196884656,55.74719846122355,41777.0,135897,90.8062234794908,0.1414427157001414,0.0,0.2,69.9181790910935,47.69917350844221,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,225.8325350339046,-0.36343705799151343
2018,105,10,Engativá,Baja,2.0353328681845837,18.155899234754035,734.0,2482,7.6923076923076925,23.07692307692308,0.0,1.0,82.68390449134027,65.99553017507957,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,4.124567517709377,-0.06538461538461539
2018,116,10,Engativá,Media,-9.33726500048923,34.84343875316049,4060.0,11820,4.819277108433735,53.01204819277109,2.409638554216868,0.8285714285714285,83.87653084361145,62.06944431398723,0.2338602758501648,37.98822337252181,37.7285295134672,100.0,0.0,19.642380362338773,-0.08674698795180723
2018,2,11,Suba,Baja,41.02039658095067,108.30741916799685,1087.0,4107,0.0,2.3255813953488373,23.25581395348837,1.0,72.20701072422837,57.76385279447567,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,8.374557021513612,0.11976744186046512
2018,3,11,Suba,Baja,43.900633854069746,132.28368026026448,538.0,2065,0.0,6.0,42.0,1.0,72.20701072422837,57.76385279447567,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,4.210728086054446,0.237
2018,17,11,Suba,Alta,36.1552904175447,91.63862946599721,16647.0,47571,0.0,22.641509433962263,65.56603773584905,0.9714285714285714,72.20701072422837,57.76385279447567,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,97.0017170855671,0.046226415094339626
2018,18,11,Suba,Media,35.34709269863864,80.56187953544625,29578.0,83298,2.5,78.75,10.625,0.9142857142857144,77.31607457950625,60.29390839123392,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,169.85241070806933,-0.11875
2018,19,11,Suba,Media,35.33099698011065,63.2995185464543,35667.0,97415,2.0527859237536656,61.87683284457478,31.96480938416422,0.8,87.76963627596155,75.4893463224884,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,198.6382937060503,-0.07316715542521995
2018,20,11,Suba,Alta,31.957765777074577,44.186562246911535,17067.0,39779,0.0,0.0,88.38174273858921,1.0,92.2041732620844,82.78548183287694,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,81.11310050128803,0.43983402489626555
2018,23,11,Suba,Baja,25.959644221570343,77.92812170952558,18298.0,53279,30.17241379310345,7.758620689655173,46.55172413793103,1.0,82.0771028674586,73.17798121726564,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,108.64086280721297,-0.0064655172413793215
2018,24,11,Suba,Alta,22.91261749996571,58.37575504719357,27452.0,77116,0.4608294930875576,18.66359447004608,73.50230414746544,0.9714285714285714,86.63856518436542,73.42940420949552,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,157.24673466545985,0.2982718894009217
2018,25,11,Suba,Alta,18.274739337358625,45.216075566518896,14681.0,40834,0.0,16.666666666666664,74.50980392156862,0.9714285714285714,92.93162117268176,80.1433736870218,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,83.26434414815847,0.05637254901960783
2018,27,11,Suba,Baja,12.48170160509646,82.53759537102732,54275.0,164233,50.83056478405316,31.22923588039867,10.132890365448503,0.7142857142857143,85.31235262712039,64.76873097724933,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,334.88644346584977,-0.23654485049833887
2018,28,11,Suba,Baja,7.511673902006199,68.99391690203842,83502.0,270005,65.7856093979442,25.55066079295154,0.3671071953010279,0.6857142857142857,75.15676100961866,54.72520150108077,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,550.5654415860197,-0.3052129221732746
2018,71,11,Suba,Baja,-7.2114755686706244,79.36322845145517,82179.0,269338,84.50046685340803,4.3884220354808585,0.0,0.2,75.31680536979212,54.44559434047566,0.3749554377749831,39.01482696369601,33.58415683278398,100.0,0.0,549.2053662187566,-0.3445845004668534
2018,21,12,Barrios Unidos,Alta,27.468073729139288,32.65973523402431,9156.0,27253,0.0,34.97757847533632,52.46636771300449,0.6,80.41321120980301,70.61201816059211,0.4979879700171731,42.15791796788533,34.428262295593406,100.0,0.0,142.89165151811065,0.001345291479820633
2018,22,12,Barrios Unidos,Media,18.7235467874251,24.714628497789768,22558.0,64814,0.0,63.25581395348837,26.97674418604652,0.4285714285714286,78.98008387147235,61.57161312967068,0.4979879700171731,42.15791796788533,34.428262295593406,100.0,0.0,339.8297252227213,-0.09488372093023255
2018,98,12,Barrios Unidos,Media,26.944165305610902,17.784912981463908,14965.0,39720,0.0,79.25233644859813,10.093457943925234,0.2857142857142857,71.92251681333613,50.77884863535045,0.4979879700171731,42.15791796788533,34.428262295593406,100.0,0.0,208.2580412541502,-0.11887850467289718
2018,103,12,Barrios Unidos,Media,14.21229559638227,16.803261797216255,489.0,1339,0.0,76.47058823529412,0.0,0.9428571428571428,78.98008387147235,61.57161312967068,0.4979879700171731,42.15791796788533,34.428262295593406,100.0,0.0,7.020582005017803,-0.11470588235294116
2018,100,13,Teusaquillo,Alta,23.565363950779815,3.8557134209371484,15080.0,33749,0.0,33.6996336996337,59.70695970695971,0.7142857142857143,79.98969638572802,64.94652997664521,0.6633339207279338,15.44212714962264,22.41497962005453,100.0,0.0,37.829442453261,-0.05054945054945055
2018,101,13,Teusaquillo,Alta,22.69998067194829,-7.632317244604541,12188.0,25536,0.0,7.38255033557047,82.21476510067114,0.9714285714285714,84.24968726091629,64.10307294501042,0.6633339207279338,15.44212714962264,22.41497962005453,100.0,0.0,28.623444916485614,-0.011073825503355705
2018,104,13,Teusaquillo,Alta,9.82270173284458,6.953264778428711,942.0,2937,0.0,0.0,60.86956521739131,1.0,88.4492919452778,73.73536807238531,0.6633339207279338,15.44212714962264,22.41497962005453,100.0,0.0,3.292099691405007,0.0
2018,106,13,Teusaquillo,Alta,13.492371721177673,7.351330899985041,12964.0,35620,0.0,0.0,88.95705521472392,1.0,88.4492919452778,73.73536807238531,0.6633339207279338,15.44212714962264,22.41497962005453,100.0,0.0,39.92665679531711,0.12883435582822084
2018,107,13,Teusaquillo,Alta,11.148032267134015,-5.594343444189677,10521.0,25448,0.0,10.967741935483872,80.0,0.8857142857142857,88.53145193641939,76.8057548108156,0.6633339207279338,15.44212714962264,22.41497962005453,100.0,0.0,28.524805225357376,-0.016451612903225808
2018,109,13,Teusaquillo,Baja,2.0845174155648176,3.6488699560317523,7846.0,21236,0.0,1.36986301369863,49.31506849315068,1.0,88.85942176915795,70.82791146252507,0.6633339207279338,15.44212714962264,22.41497962005453,100.0,0.0,23.80355091817389,0.03904109589041096
2018,37,14,Los Mártires,Media,6.570972857598681,-29.419014336935554,13153.0,38204,0.0,90.6060606060606,0.0,0.9142857142857144,67.48203891676579,53.216968121292105,0.1556112406337143,29.331591387661103,55.15082387145006,100.0,14.285714285714286,495.81729601375605,-0.13590909090909087
2018,102,14,Los Mártires,Media,14.884438746411664,-20.102544127407793,13264.0,35073,13.65979381443299,70.10309278350515,0.7731958762886598,0.5142857142857142,55.39672283455738,40.55286180531498,0.1556112406337143,29.331591387661103,55.15082387145006,100.0,14.285714285714286,455.18270398624395,-0.15979381443298968
2018,35,15,Antonio Nariño,Media,8.511974289699769,-40.30677476216185,7600.0,24983,15.66265060240964,75.90361445783132,0.0,0.8857142857142857,80.80694740507136,68.36074108410646,0.465646666219045,34.83537776548703,52.97075347343085,100.0,0.0,42.253745471986264,-0.17650602409638555
2018,38,15,Antonio Nariño,Media,-1.398664664249712,-35.10179454926789,17549.0,54246,0.0,87.75981524249423,0.23094688221709,0.5428571428571429,74.46747068845696,62.25739680349445,0.465646666219045,34.83537776548703,52.97075347343085,100.0,0.0,91.74625452801374,-0.13163972286374134
2018,40,16,Puente Aranda,Media,-5.733967766414086,-23.062791843858236,32691.0,98166,0.0,88.19672131147541,0.0,0.8857142857142857,83.81312566881827,64.0199728644823,0.3174190663479431,51.47269259344049,42.63143945150932,100.0,0.0,344.72570758115313,-0.13229508196721312
2018,41,16,Puente Aranda,Media,-16.15475609603105,-28.96259066161855,17464.0,56895,0.0,85.625,0.0,0.9428571428571428,85.44065388850419,61.14426533938219,0.3174190663479431,51.47269259344049,42.63143945150932,100.0,0.0,199.7959490335728,-0.12843749999999998
2018,43,16,Puente Aranda,Media,-9.42559724601529,-13.180212065021818,22359.0,71167,0.0,91.90600522193212,0.0,0.9142857142857144,84.12071653780167,72.79156957770807,0.3174190663479431,51.47269259344049,42.63143945150932,100.0,0.0,249.9143739321957,-0.13785900783289817
2018,108,16,Puente Aranda,Baja,5.491006201516527,-14.2934802873161,1992.0,5977,2.2522522522522523,30.180180180180184,0.0,0.8,63.120551115597415,50.9074404427709,0.3174190663479431,51.47269259344049,42.63143945150932,100.0,0.0,20.98919742286079,-0.05427927927927928
2018,111,16,Puente Aranda,Media,-3.0494527191645466,-3.5457477288910497,1716.0,10700,0.8264462809917356,55.371900826446286,0.8264462809917356,0.8571428571428572,63.120551115597415,50.9074404427709,0.3174190663479431,51.47269259344049,42.63143945150932,100.0,0.0,37.57477203021758,-0.08636363636363636
2018,94,17,La Candelaria,Baja,24.071217872048727,-30.747808060108994,7808.0,17075,42.62295081967213,26.229508196721312,0.0,0.9142857142857144,74.016551465833,54.830721201436575,0.6712410704745336,35.31957637115097,40.3460655332117,0.0,0.0,95.0,-0.21475409836065576
